id,cluster
W:\Users\Goldian\Desktop\data\images\images\\ir5kfmTAyv3FxRp6uVdOzBW79qwlasCMcZ2YG8en.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IR6l02OeJmBnHEA7jVh1dyfwFrkM8pb5LxzaXq4v.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Ir6OljewYVqHPSnCtkaWTiU5uRdghzEJM87FQKoD.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iR7kF9joLQuEX8l3wgy0GfemTsIMtCnzaWYcxqPK.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IRAdiUoaNEObF46s7Cj8ykf5tv9YVzgqWZGupw3D.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IraMFxEwjTN5VyRuLXOBiYkW2vSGbf3ds6ltqHJo.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IRAqcw3rGQbyJFitMLHfZ86kuhDo1YXKlCPTsg5S.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IrBcp6JREKWhdiGlZS2fmgQHTXAzVMYx1FwsvUuO.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IrBgyNDCJsS69EjTYUAM8GVhQwc10fR5xqbk4Pd3.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iRbSrEI8sVJmxcL0TgGhdFkAjOoBWfPvCt19Z4lw.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irc9xesh7TfdJQlpaKM6ONuY0vBtDmHWzk8o3I2g.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IRCFH1pcAKBP9LarSqel2Yyk8OuvNmEoxbfUsZTn.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irCHM9IBXg45OkphmjdT3GQZUeVfvanzlFK8oSPW.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iRcHYghxk60B7vj3lW4aFONdfr15yMQJEsSmTeKt.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iRCNoV4kl1yFWx7nTGuhb2S8EtYPBpfr5sewcj9O.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irCutB4YfscxnQGNVTHy8A5bSkpmKJMaehRUj1zP.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IRdcwVJqZX91yYloQL2AOEf5S60zeKhGUukDgFBi.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irdPeLs4jaKvV39DOXtHCB0Uw6MnlRgWJIpThyfm.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iRGrUHkEKFlBQfDxw9Y6VZvz52dhAJg7bOcyneW8.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IRGXN3hPvgpsaA2oyO51CKn9rzfFuwSjt7VcikWH.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irH7t8Fewo1vcDXOhYPKZxUbRBmdTznaMWILCAyl.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irHcx2gy1GYhpam73odSqKBXCMuDEVbAQjITwLl0.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iRhH8ed5TyuEgML3XSw1p0lCFGkKPxYrfsaUZ9bI.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iRHPnsXxDyQlhCNfpr87JbKwBUA1YV4T6jckezoO.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Iri0QTNZOV4btEzhcm8D261jLpwPxn5GdaFvRUHS.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iRJHnVuIxA3E0goBb4GwzsSm12YDvdMFrW7eaUhT.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IrNtAyhdO2i7w4zMKGS9XfsRT5enZYDkj8uqLl36.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irNVuOU9dhDJG2ab8sjmcFnSgMvIQz5H1oweYyqf.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iro7WJajG5zv2c4QO3MsnbgweStPThRIpqumBZLk.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irOmlHAWhtFJ09pkcnv5TDu8UEbMC1LBaGQsgIXN.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irpvj51F7UCQHGdyNzuhkWOJqgsLDtwa0Z9IRVBf.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IrQ6zM8PujBDkg7ValRZqmeFWGv0oniE1TOJSpKd.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irqo7UJe8ymWu6gGTBL93jEXsn4bN2SQf0VwMlDh.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IrRKjX8Gmo05PNMsWqpCuxgly9SOZeiQA2fcJLYz.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IrRxci6fBjw9203UXheQlmTsP1MdNtLSqoJOnHa5.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IrU37cxa4qLZlVA0CRBobF8dwnK2eJPOzYkjMgps.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IRW6CSeKyh3bcOL2VodnkYMpz45NtsJfGHBmvXu9.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IRX2iK7ND13PtSxon9pBaErg4MvQdYbjufyVhmCc.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IrXdy2xQjlmZELKRquCoFgz0hk1JinU8bsf5VP9Y.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IRxnA1paXh5LUmkD2M4fiPcrVeGKB7JygZTodYE6.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irXPN2ZYbBdEnWQ1sUwvcSJh8u5Fgkez9OaCMRtl.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IrXRmkOP7VuDo6sw8CiBLMqdKcvAE5bQzGpNaJxH.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iRxyhmKNOqMJeEvGuSpFjIQ5A02kDL96rTnYbXla.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IRy6SQfTb5OnEs32zABpML0qo8xih9HJtrcUlNjZ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IRzDGVO2WXoj4n9Zcd7wQh5J30KvatPAsuSfyHrm.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\irZvghWX7maK2tuY5s4VRkH8SzT9eAC0oN1FqDJ3.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Is0BzYVmUpQloK5LawHg3PnMytFTCS7eON81uAhx.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\is2GxjFhr7lV4c6ZkweOPTHzbYnqWuof9dpJIUgv.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\is39TwFEPoxrDvNWBy0IA1zfpbtdO4LMXCSVhj7Q.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IS3im6p7uWxV2yjBwLAMGYfUNoqEHPt08ODKFkZr.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iS4Amb70sGJLcj9eEZl2pPDrgfNO3outVvUQh1zw.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\is4BSGQgImwHeV0Z21K7b9onWTkCcxDRUvfFXjY6.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\is4yYaNXSPled7ICfb0cjQzrFZ6VH9KExopmOwhG.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\is5TWnH9wO3USePBQcuN20xaD1f4hjgVXRGAtbro.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\is6BLv0gI2r3CMQtj5NuGORAq8ZS1VYhPeplfb4o.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\isaBpGHkt8xU3qLR9QrjWdbvDVgcOemPAhFyE04w.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IsamPwUunbBDARkC9M1ziZrL64OJcthdXoQ5lGf3.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\isAVS1UHPI3lYh6uncBeZoqRGEtJmg4W5pj2Fkvr.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ISDJe4mlT9UH6XrB03aLuFb2EAcoqOvdGsPnVjyh.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ISgfovYKTdsCDLh0zNrpnRVGjQtUeq3PE97mcx1u.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ISi2q91nXuomZWwcCvELPQj6sdB5AgVtkHJlpRfT.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\isJ605Hrv1jglABYk2aUhNOnzXQ9LmFPt4pEKMdw.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IsjhBQiyk8m3GotRHzxUZd7aXncVb95fMu14ATCK.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IskaXgOutyJ1S0WpG7xUroRdEMT3HZq6wvQYB5PK.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ISkwXJUYog4hsF8ad0QnGVypNBHeMxWD61ZvLqmf.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Isl4fQLFJxEH0WmBjrVg217wKtuye8GM9XNZhaiC.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ism5jkNMTlOn380hqWHxGtcJgQFICAPYpdU6SBuf.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ISMBXOhZim6PH4sArQv0K5zfLnF3jopdGbTyxRa8.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IsmO9a8w4YbHkGQg3FpUZeyA6jVcRLvdEtqhJ7T5.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iSN3M7nRPBtCfXLIFEjxWrGkmdz5pZTluOc14QVA.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ISNztw064UrmRu1lQMb25d8eyPaiLpWBKkqhOEC9.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\isO31ITac6R7PGpUuWnCo4QhqmjzHLwvNyrVBxd0.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iSoh73bfTzRnwHrkZaBWQUpt8eKYmsyq0jVMP9gv.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IsPpwBZm065dLb4O1JlVD7SyeFafEX3R8Tr9UYzt.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iSpu78RrLQqtMJTaAxkfHdKD9yncVNl6j5e31YZ2.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ispUt97rHEcfnv8q0VK5ohGwagBmY6eRXu4FPd1Z.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ISqfvoYwcRbNxjPmsau6QzLyX7Jn2Fprd1BUHKV9.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iSsD1RYjA4M7dCpxVBmnezraJvXW6cHKy0kI9o8q.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\isT7an6bDdRGl9fJkZtFXxImOuWHLwrNQA2E05eg.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IsU3cgPnJkdKT1H0GD6e5VFXOlL7hwZNYSoqtpW2.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IsUg5b4cNZw0WrfM2QklPpoJA9BCxH6TeqDhiK3t.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iSUxtVKX61OQBTc8yoamszC5gZAnR7PqkGYjbJED.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iswOZVdWIBAclnxCYzhykDpGQJ5mvuHSRXMFTtLg.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iSwXbpgMtNR0DLGBylnxqKJhCzEsOI5cYFHZ8V6A.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ISYXrHl1m5fW7nh3QGJOxpFKEibvVc6BgwML9Zkd.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\isZX1Tm4g5EbvJlhc9eAqW6zMIryBKOoNd7juQkS.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iT0dmPLaI9Z41nxEp2FkWXOQ67svDMhlqJegABNC.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iT1QtMEglJSbohyBkVq8uLPOaGK9AwYmCcs3FDdv.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IT1vjNJR7FSp86Bah0Uuti9KwVCQqXoOx3rZynmY.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IT2FBOMpkvaAQxUZq87RoXtywGLV1PdDbfEC9WNS.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\It56Zx4y92l3TLGYVcjNuFdCK8wiEkMJBzqDUPo1.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iT619ghyJfx8eAlUOa3jKRLCv5mntMGDd7F2pYzP.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\It8TpvirHZEQNJFG4q2Mnl0h1wY3D7kaymeAxWVU.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\it9cKI4MBAyYaOLpldfgwQvJ8HnkV6RmTb70P5ou.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ItaRmVLKlq915EkD74rOSxPd0ZJYp2nwsfQFvjeA.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ITBNRCVY3SHZWuljEf0w9eFUvtL8ngahkJxP5zbm.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iTbO2uEvUBZeW3SFHt1jzogAMpYCGmlDswyfXx9Q.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ItcpJUqxTPGSzsmFOaCy7V0WHbQwRLg92YeA1Brl.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ITDitmx5VSWls3Zzy7Xcq9aPrOw218nBgvAeYQuL.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iTdRVlayHswJBNg2Pq4MvFYOAZG6U03WzbK9EfuL.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ItE5XnyMpOFjdJThrD12uacPUlBHCRSmwiYGLV7e.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ItG4kVmUlx6vBHTwnSqpZhzcQPOi2KN7FAEfYRdg.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ItJb87XrqcB3V1s6lUFoDMKGxWuigzLmPSYykO4h.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ITjhgZOyBKcMa95GAJSViDz3n4WYmEX7rPfCxt8o.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iTJoBONwCyZDmL7Q9Iunl82ghdWaGXHkSEAUVjve.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\itJPSBMsa3D59zwgcUFfE8VeWHOd7mjXCo6GTZpv.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ITk29rDzEwjx0UKHvcuF6CZaOMRVAo8J7dNYLPgX.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\itkVSenICA5mhDBQKWp76FYLMlfbwRNyvs1JTo8r.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ItMGYu9qR0colxU1sbdNPO2imfhZ4vjSKnCzkWVr.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iTMVlXLeEIsR7ptAkxry31wFBaoD4HYcZbNJUj9v.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iTN2bx4rFeydpgcaIRSEqHLZ1zuAVkYsB68CXQPG.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iTNwCImxL6JpMQgo2DcWdnbv7V0YhOtjkGsfy3UZ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\itoJf7lpZGk21OePu8yLrE6CHsVQbznmcDKSqaMF.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ITPQHukNoEG8dvLUyOsZz2ant5DmM4VqphcwjgF3.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ItQ7bnUeN1DTrlOVoHMwsvSpKCxgYAmRhdu0PXja.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ITqJQ9t8druSz0NfsF3y5cCDZGxPYWjEhgiOmVBK.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\itR0zAYZ4WpgaCVGh1uLqlkUJHcrB8jPMsdTDyQb.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iTvZz34ahcg8rb5edkV0RxnOjC6EmqFYwHGpUtMN.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\itWdjKsMSrx9z4Dbg5XfcIFYevRGEwN2ZPOyu6CH.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\itxaF12BvM0TsO9kqlQ4LzC5fSRGyIpDorU3gXdY.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ityBoY8WCP5Ox6Lv9zTp27j3gXb1qIJHS0kmMUuZ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\itzTSEAPdU7BFoaW0He4YRMr2jv8JgnxKDQ1yN93.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iU0LnryHJxPwO89qmNsTutQdGge2IVXFMp6BjW31.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iU0YdeT9CZgk2Mp6BuvQHzwbIfrlJXEoqc8NDmL5.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iu1Jt6LGUyfrAZ298EnTIgSa7oQbH4hp3wDeOdvm.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iu2akwWUGmnby6zFEOrsSIKfeBqpHdAjxDVR1hTM.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iU3FGZtWJb1j5c4PQMYegEdHNolOK7nxA8Xp2wLk.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IU3o4y2B91MKTCizkSg0RF7cjPbqtrun5pvhDHfW.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iu4JPgLkDl1mB8tTdynba6wfhXIWUE0FoSvcqZCG.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Iu74T6gMo0cvnyqpdhXSwVABlfPkz3mHOCUEs85e.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iu8tZO2klPLQH3ysEY9crTSNmAfxJ714XheDBbno.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Iub3plfXjkBvwoKymnHAYOgMi1JSQhUrz0a2DC6s.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IuCGWz35HglER40jeTVnFkPNJOhAZUxKmcifvYow.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iUcPnsv5ldA1G7qZ4SHjrQazmKVTYhpbDCJNgt3F.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IuExT2wkslWz8Y4N35Hr6hFXPvS7pcMQ9eDAfV1g.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iuFE5dSbGC9xkTogIqVzDvKa1WJUjm7BplnH8wOL.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iUfKX7EHOhtWrkFLy2Adm804ZsQSnl5aC3w1qDvP.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iufPdBmTVp4CtI52sSbFr7Q6vOJzGhlNE3k0ULaH.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IUGzPlequENWTgFojRQYC2Zm5r3DwSxab97tA61V.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IuhJUawtgkqvzVC6eQp4KXDdlmAyW8OGBRHPN1c9.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iuhlgLcq12VomtCIY7NJakEFsB54zOPWfGHAZ8Mj.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iuHoGKVjvwON6ZQ1xJTeIP4Lh5kmURfdApBcStEX.jpg,42
W:\Users\Goldian\Desktop\data\images\images\\iuHPJMXfKElBLFgY8tjd9ax1NDvcR3GAwrbIVepq.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iuhtFcjRq4MY526pnb8eoUZrEgD1XJsaVG3wyk9I.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iUM0KeEYSbLGF8QWtH93XwugBVNRPZjlAJofqCpa.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IuMozCLlsYjbWq839xTtiwdHrUBvP02pmFkGRfcK.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IuNA1f6PlwhJzateMkqFsiDWxoZQ7ORX3jgdKvBL.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iUnDjFqpISg8WaPC21ecQAlRKZmvMBYhorHLT9Vu.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IUnwFbyWjEYH4PVmKSx1dv95CzoNf28pLM6uDBlZ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IUnWS3QlTAwJsYBmkOoGp0RayP6iMCXL2HKfh9ej.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iUP6wWlzREXDAomSTMedauKf7LsQvyhI3b5rFpCt.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iuPa54xSyrkhIlm9TJGcDw8EWAn12qX0UvgBH7CZ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IuqfS8w3zFQnlviNmod4bpLROVaArs0CTB9tXExJ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iUsbqX6PD3kY0zLorgdyBS8VKMhp5QafjIFOnt9E.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iuSx2MmgbcHIA0a4LtWX5rOEofsBvCQUJY68DZRd.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iUuJdnzTW19svGfpMcCP0Dgxmk4BI8AY6wH5aX2V.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IuV40RxJ1l7pY3AEF9fy6zZKUdqc8koW2heXtj5H.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iUxpBuX9ws5eY7t3jPrWHabROm1yIGSv6TzAhcLM.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iuyNk57pzmvCfcJq2BTWDxSd98XQVtEYIMU4HF6A.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IuZ0XJfLMcji1wlPOboCQRtYys7rTnqH6ehKd2UG.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iuZkcRyg2PxmWwpbOUCjY4qnH8VJ0vrQXLGf9T3l.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iuzQ6x4VOLM19NpJHXCKT2PFbaREDworUGySl8jg.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IV17Wdu3fwpoZYhzBDckTjbtX9QeHGKEsOArLxSq.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Iv1OuyJMX47KhTRVQBZ5PYH628ioFGrf0melDkjA.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IV2S1viE30XW7Mpo8bf9YzePcmuR4lyt6nAFHrds.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iV4IcGJ1kr6oawLSA3PsMte29NTpHQ05mjYhZynO.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iV5DnqtP20umM9vohR6lsLf3Q7bUkwxEJpFZWKNY.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Iv7ECtcUqgyBnzulAmL5OQpwSTZWjJ1GkiRV8f3H.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iv8etNGjz0oROJQwKY3CUIyrHpc4kMsmS7FbX9uW.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IV8NdKMJe49tucZ3baWzxsplhCRqio2FYgPLSywH.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IvbLnr5Z63Pcm4q1WsowyM8ETOUeCfiJp2KDHh09.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iVbn9y4lfegRdGYTjNFWPEwAZoHJsqQxt8L5Dkm6.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IvcHSG083pgw9Qxmh7RrWqbjMEPCdayJtzN1U6Yu.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Ivd52WhEFzb1MSCc3wqmjGHnBiQXZ8UYLaePusRy.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IVdA6enZGpOXWs7Jzr3RU4hwY2tLjxkbq9ilNQ58.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ivdjqZkrEH4Q2y0ItpRCLuTYcGBSDg95UeXs1OAJ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ivDWy4VaNMZI9KBwF18xdG7mn3EcQSrhAuJqPtXT.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IvDzMSRLf8ZnPjK3aQgkU2H0xC5Bb7OlAwpVqcit.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Iver8UoY2hZT79fuGjPza6gBDW4CQEwS0tnNi1HJ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iVf3J90dby4ROUGNL7TXowxB2PYcHEpmhQAjSzr6.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iVFwkJ7CTQZINODAlR0KtHfax2X5EjvGPn89om1q.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IvGL2R0XiP3feBUyAVO4Coja8wdcSt6rWMH5sqNE.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IVGQpq0UewAcBL8dxPn3hvsiJK6ND4T7bFZH2CMO.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ivI6xqym72owHubBSesUf83PWpaAC90MJnzDdYR4.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IviajEeTUf2CbY6wOkN408VmDt9hn5Mpxo1HJlAF.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\Ivj5BCfRS2ZseL3cGENQ8dXWa7x40ymDOiHtUknK.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IVJCDk8fWiO95xhpvT41NwFRPtlmY60KBgejUMba.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iVK4EsDMAbLQ0ZrSl7hYP9C1gnpm85JjwRydFozW.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iVkBnGDb7RTeq5mgIu2drMKHPOt6SXAEWw4NhU9J.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IvkLtNK4Pwseum5TlY2xDZhFEQnUzSq6MCg8ia7J.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IVKRXDlJTbGUf49FjaHP8Q6noicMhytw5YOuSZNA.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IVkv3EqTpUeZBAsGxC4z7DOuWFlbncYgwiHNShjQ.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ivlopOZJIqyRcGVDW9eYCM7k0mnXKhFjN152x63B.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IVLPu19ZaKk7Nd4JEmvi0OeACTxjQ6ghnobWYpRf.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IvltFcbCpOyZM6AGimxf1PB9SHhn52jXokg3K84J.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IVlTNhatz05EcMkqJp1mnO8HfePD7GsdxgZioAvU.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IvnoiqScHheLg3TwfVKMDlAN65kG8PO7tYW2Buzd.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iVOJ4mjBtyzDQpxSIFkar8XgGACLMRds0PHWonT6.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\iVoZE28YSOjlDHhrmkGXIp6UAPzgKy4CJQ7q0cFW.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IVQpy3Gt9DR6xJXdnwYjfOU0uHs8ElBLTePvka4W.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\IVQqbKPSlU0WDEzBgeJZ9d3jRycoOLfYvTrixHA8.jpg,-1
W:\Users\Goldian\Desktop\data\images\images\\ivqYaXGxZLPWkRsd7y3tf8olVrmg9TMubAUS1DpE.jpg,-1
